-1820,53
-1813,51
-1806,55
-1799,65
-1792,71
-1785,80
-1778,77
-1771,50
-1764,41
-1757,37
-1750,47
-1743,37
-1736,31
-1729,33
-1722,28
-1715,24
-1708,23
-1701,21
-1694,21
-1687,21
-1680,19
-1673,21
-1666,18
-1659,17
-1652,18
-1645,18
-1638,17
-1631,17
-1624,17
-1617,17
-1610,17
-1603,18
-1596,17
-1589,17
-1582,17
-1575,17
-1568,16
-1561,18
-1554,18
-1547,18
-1540,17
-1533,16
-1526,20
-1519,20
-1512,22
-1505,22
-1498,27
-1491,32
-1484,33
-1477,34
-1470,39
-1463,42
-1456,46
-1449,53
-1442,61
-1435,75
-1428,91
-1421,95
-1414,96
-1407,56
-1400,53
-1393,45
-1386,35
-1379,34
-1372,32
-1365,32
-1358,29
-1351,24
-1344,25
-1337,25
-1330,25
-1323,22
-1316,22
-1309,21
-1302,22
-1295,21
-1288,19
-1281,19
-1274,18
-1267,18
-1260,17
-1253,17
-1246,17
-1239,17
-1232,16
-1225,16
-1218,18
-1211,19
-1204,19
-1197,18
-1190,18
-1183,20
-1176,20
-1169,18
-1162,19
-1155,22
-1148,23
-1141,24
-1134,26
-1127,28
-1120,31
-1113,33
-1106,40
-1099,50
-1092,56
-1085,57
-1078,59
-1071,69
-1064,93
-1057,100
-1050,92
-1043,74
-1036,61
-1029,46
-1022,44
-1015,34
-1008,35
-1001,33
-994,31
-987,28
-980,29
-973,26
-966,24
-959,25
-952,25
-945,22
-938,21
-931,19
-924,19
-917,18
-910,17
-903,17
-896,17
-889,17
-882,17
-875,16
-868,16
-861,17
-854,16
-847,17
-840,17
-833,17
-826,18
-819,19
-812,19
-805,19
-798,21
-791,20
-784,22
-777,24
-770,30
-763,30
-756,36
-749,41
-742,44
-735,46
-728,56
-721,67
-714,64
-707,77
-700,84
-693,87
-686,87
-679,69
-672,46
-665,42
-658,42
-651,40
-644,43
-637,36
-630,34
-623,30
-616,27
-609,27
-602,24
-595,21
-588,21
-581,23
-574,21
-567,21
-560,20
-553,18
-546,17
-539,17
-532,17
-525,17
-518,19
-511,18
-504,18
-497,18
-490,17
-483,17
-476,18
-469,17
-462,19
-455,19
-448,19
-441,21
-434,21
-427,19
-420,22
-413,23
-406,25
-399,31
-392,35
-385,38
-378,41
-371,49
-364,58
-357,71
-350,69
-343,72
-336,87
-329,89
-322,91
-315,73
-308,48
-301,41
-294,38
-287,37
-280,34
-273,33
-266,32
-259,29
-252,27
-245,24
-238,21
-231,20
-224,22
-217,25
-210,30
-203,26
-196,25
-189,25
-182,23
-175,24
-168,22
-161,22
-154,20
-147,21
-140,21
-133,19
-126,21
-119,20
-112,21
-105,22
-98,20
-91,20
-84,19
-77,22
-70,21
-63,22
-56,25
-49,26
-42,29
-35,32
-28,50
-21,58
-14,56
-7,68
0,69
7,77
14,79
21,91
28,107
35,112
42,109
49,84
56,71
63,62
70,58
77,54
84,55
91,52
98,49
105,45
112,45
119,44
126,43
133,41
140,41
147,40
154,40
161,39
168,38
175,38
182,37
189,37
196,36
203,37
210,37
217,37
224,36
231,36
238,37
245,37
252,37
259,37
266,38
273,39
280,38
287,37
294,40
301,41
308,42
315,43
322,48
329,50
336,53
343,56
350,61
357,66
364,73
371,79
378,82
385,94
392,110
399,114
406,112
413,87
420,74
427,65
434,61
441,57
448,57
455,54
462,52
469,48
476,48
483,47
490,45
497,44
504,44
511,43
518,42
525,41
532,40
539,41
546,40
553,40
560,39
567,39
574,39
581,39
588,39
595,39
602,39
609,40
616,40
623,40
630,40
637,41
644,41
651,40
658,43
665,43
672,45
679,46
686,50
693,53
700,56
707,59
714,64
721,69
728,76
