-1820,55
-1813,49
-1806,56
-1799,48
-1792,50
-1785,61
-1778,53
-1771,59
-1764,55
-1757,54
-1750,64
-1743,56
-1736,54
-1729,44
-1722,50
-1715,39
-1708,50
-1701,57
-1694,55
-1687,52
-1680,45
-1673,47
-1666,53
-1659,49
-1652,45
-1645,53
-1638,48
-1631,51
-1624,47
-1617,49
-1610,55
-1603,49
-1596,47
-1589,44
-1582,46
-1575,45
-1568,51
-1561,51
-1554,48
-1547,47
-1540,50
-1533,50
-1526,40
-1519,49
-1512,45
-1505,50
-1498,49
-1491,51
-1484,52
-1477,43
-1470,50
-1463,54
-1456,52
-1449,52
-1442,51
-1435,57
-1428,53
-1421,46
-1414,54
-1407,53
-1400,43
-1393,50
-1386,45
-1379,49
-1372,46
-1365,44
-1358,43
-1351,43
-1344,41
-1337,46
-1330,49
-1323,49
-1316,38
-1309,46
-1302,49
-1295,42
-1288,49
-1281,53
-1274,47
-1267,46
-1260,43
-1253,55
-1246,48
-1239,46
-1232,44
-1225,35
-1218,49
-1211,47
-1204,50
-1197,47
-1190,62
-1183,49
-1176,52
-1169,45
-1162,44
-1155,51
-1148,53
-1141,50
-1134,51
-1127,51
-1120,53
-1113,48
-1106,48
-1099,50
-1092,55
-1085,54
-1078,53
-1071,47
-1064,51
-1057,57
-1050,43
-1043,50
-1036,55
-1029,43
-1022,43
-1015,53
-1008,59
-1001,45
-994,45
-987,49
-980,50
-973,54
-966,49
-959,51
-952,51
-945,46
-938,51
-931,48
-924,41
-917,44
-910,50
-903,49
-896,62
-889,50
-882,43
-875,39
-868,44
-861,49
-854,42
-847,49
-840,51
-833,52
-826,54
-819,46
-812,53
-805,45
-798,43
-791,45
-784,48
-777,45
-770,49
-763,49
-756,48
-749,47
-742,49
-735,43
-728,49
-721,47
-714,48
-707,54
-700,46
-693,46
-686,48
-679,50
-672,48
-665,42
-658,49
-651,44
-644,49
-637,53
-630,46
-623,55
-616,47
-609,43
-602,45
-595,51
-588,49
-581,49
-574,50
-567,50
-560,42
-553,54
-546,58
-539,54
-532,45
-525,43
-518,37
-511,43
-504,44
-497,38
-490,54
-483,46
-476,45
-469,46
-462,45
-455,43
-448,50
-441,45
-434,51
-427,100
-420,52
-413,59
-406,52
-399,49
-392,47
-385,41
-378,46
-371,54
-364,52
-357,47
-350,43
-343,53
-336,48
-329,48
-322,46
-315,51
-308,46
-301,51
-294,45
-287,55
-280,55
-273,52
-266,47
-259,41
-252,46
-245,47
-238,44
-231,38
-224,42
-217,46
-210,53
-203,50
-196,61
-189,57
-182,56
-175,54
-168,46
-161,43
-154,50
-147,54
-140,46
-133,47
-126,50
-119,53
-112,46
-105,51
-98,55
-91,51
-84,51
-77,57
-70,53
-63,50
-56,60
-49,52
-42,49
-35,52
-28,54
-21,51
-14,53
-7,50
0,48
7,52
14,54
21,51
28,49
35,50
42,50
49,49
56,50
63,55
70,51
77,53
84,54
91,51
98,50
105,50
112,51
119,50
126,51
133,55
140,52
147,53
154,55
161,52
168,50
175,51
182,51
189,50
196,51
203,56
210,52
217,54
224,55
231,52
238,51
245,51
252,52
259,51
266,52
273,56
280,53
287,54
294,56
301,53
308,51
315,52
322,52
329,51
336,52
343,57
350,53
357,55
364,56
371,53
378,52
385,52
392,53
399,52
406,53
413,57
420,54
427,55
434,56
441,54
448,52
455,52
462,53
